province,region,site_name,site_id,date,waypoint_number,latitude,longitude,larva,nymphs,male,females,litter_depth,soil_humidity,canopy_cover,tick_total,tick_presence,tick_density
Ontario,Ottawa-Gatineau,"Orleans, forest trails along Ottawa River",OG10,2021-06-28,342,45.4841003417969,-75.5401992797852,0,0,0,0,0,10,0,0,0,0
Ontario,Ottawa-Gatineau,"Orleans, forest trails along Ottawa River",OG10,2021-06-28,350,45.4846992492676,-75.5378036499023,0,0,0,0,0,10,0,0,0,0
Ontario,Ottawa-Gatineau,"Orleans, forest trails along Ottawa River",OG10,2021-06-28,358,45.4852981567383,-75.5355987548828,0,0,0,0,0,5,0,0,0,0
Ontario,Ottawa-Gatineau,"Orleans, forest trails along Ottawa River",OG10,2021-06-28,366,45.486400604248,-75.5341033935547,0,0,0,0,0,5,23.04,0,0,0
Ontario,Ottawa-Gatineau,"Orleans, forest trails along Ottawa River",OG10,2021-06-28,374,45.4877014160156,-75.5356979370117,0,0,0,0,0,10,94.8,0,0,0
Ontario,Ottawa-Gatineau,"Orleans, forest trails along Ottawa River",OG10,2021-06-28,337,45.4841003417969,-75.5406036376953,0,0,0,0,0,10,75.04,0,0,0
Ontario,Ottawa-Gatineau,"Orleans, forest trails along Ottawa River",OG10,2021-06-28,345,45.4846000671387,-75.538200378418,0,0,0,0,0,45,89.6,0,0,0
Ontario,Ottawa-Gatineau,"Orleans, forest trails along Ottawa River",OG10,2021-06-28,353,45.4851989746094,-75.5356979370117,0,0,0,0,0,45,84.4,0,0,0
Ontario,Ottawa-Gatineau,"Orleans, forest trails along Ottawa River",OG10,2021-06-28,361,45.486400604248,-75.5341033935547,0,0,0,0,1,30,87.52,0,0,0
Ontario,Ottawa-Gatineau,"Orleans, forest trails along Ottawa River",OG10,2021-06-28,369,45.4875984191895,-75.5357971191406,0,0,0,0,0,40,77.12,0,0,0
Ontario,Ottawa-Gatineau,"Greenbelt Pathway West, Queensway–Timm Dr. section",OG11,2021-06-25,646,45.3129997253418,-75.8664016723633,0,2,0,0,0.5,30,95.84,2,1,0.01
Ontario,Ottawa-Gatineau,"Greenbelt Pathway West, Queensway–Timm Dr. section",OG11,2021-06-25,654,45.3116989135742,-75.8679962158203,0,4,0,2,3,20,95.84,6,1,0.03
Ontario,Ottawa-Gatineau,"Greenbelt Pathway West, Queensway–Timm Dr. section",OG11,2021-06-25,662,45.3106994628906,-75.8701019287109,0,2,1,0,0,30,0,3,1,0.015
Ontario,Ottawa-Gatineau,"Greenbelt Pathway West, Queensway–Timm Dr. section",OG11,2021-06-25,670,45.3111991882324,-75.8721008300781,0,6,0,0,0.5,20,72.96,6,1,0.03
Ontario,Ottawa-Gatineau,"Greenbelt Pathway West, Queensway–Timm Dr. section",OG11,2021-06-25,678,45.3129005432129,-75.8729019165039,0,5,0,0,0.5,30,69.84,5,1,0.025
Ontario,Ottawa-Gatineau,"Greenbelt Pathway West, Queensway–Timm Dr. section",OG11,2021-06-25,214,45.3129997253418,-75.8664016723633,0,0,0,0,1.5,19,89.6,0,0,0
Ontario,Ottawa-Gatineau,"Greenbelt Pathway West, Queensway–Timm Dr. section",OG11,2021-06-25,222,45.3116989135742,-75.8679962158203,0,2,0,0,3,37,95.84,2,1,0.01
Ontario,Ottawa-Gatineau,"Greenbelt Pathway West, Queensway–Timm Dr. section",OG11,2021-06-25,230,45.3107986450195,-75.8701019287109,0,1,0,0,2,15,49.04,1,1,0.005
Ontario,Ottawa-Gatineau,"Greenbelt Pathway West, Queensway–Timm Dr. section",OG11,2021-06-25,239,45.3114013671875,-75.8722991943359,0,1,0,0,2.5,16,97.92,1,1,0.005
Ontario,Ottawa-Gatineau,"Greenbelt Pathway West, Queensway–Timm Dr. section",OG11,2021-06-25,249,45.3129997253418,-75.8729019165039,0,2,0,0,3,40,65.68,2,1,0.01
Ontario,Ottawa-Gatineau,Hwy. 417–Anderson Rd. section,OG12,2021-06-24,523,45.3604011535645,-75.5381011962891,0,0,0,0,1,10,95.84,0,0,0
Ontario,Ottawa-Gatineau,Hwy. 417–Anderson Rd. section,OG12,2021-06-24,531,45.3615989685059,-75.5401000976562,0,0,0,0,1,10,90.64,0,0,0
Ontario,Ottawa-Gatineau,Hwy. 417–Anderson Rd. section,OG12,2021-06-24,539,45.3627014160156,-75.5420989990234,0,0,0,0,3,10,77.12,0,0,0
Ontario,Ottawa-Gatineau,Hwy. 417–Anderson Rd. section,OG12,2021-06-24,547,45.3638000488281,-75.5439987182617,0,0,0,0,4,10,65.68,0,0,0
Ontario,Ottawa-Gatineau,Hwy. 417–Anderson Rd. section,OG12,2021-06-24,555,45.3650016784668,-75.5460968017578,1,0,0,0,0.5,10,95.84,1,1,0.005
Ontario,Ottawa-Gatineau,Hwy. 417–Anderson Rd. section,OG12,2021-06-24,91,45.3604011535645,-75.5380020141602,0,0,0,0,0.25,30,63.6,0,0,0
Ontario,Ottawa-Gatineau,Hwy. 417–Anderson Rd. section,OG12,2021-06-24,99,45.361499786377,-75.5400009155273,0,0,0,0,1,15,78.16,0,0,0
Ontario,Ottawa-Gatineau,Hwy. 417–Anderson Rd. section,OG12,2021-06-24,107,45.3627014160156,-75.5419998168945,0,0,0,0,0,15,45.92,0,0,0
Ontario,Ottawa-Gatineau,Hwy. 417–Anderson Rd. section,OG12,2021-06-24,115,45.363899230957,-75.5441970825195,8,0,0,0,0.25,10,89.6,8,1,0.04
Ontario,Ottawa-Gatineau,Hwy. 417–Anderson Rd. section,OG12,2021-06-24,123,45.3651008605957,-75.5463027954102,0,0,0,0,0.25,15,43.84,0,0,0
Ontario,Ottawa-Gatineau,Former golf course off Bank Street - P16,OG13,2021-06-24,564,45.3377990722656,-75.6110000610352,0,0,0,0,1,30,95.84,0,0,0
Ontario,Ottawa-Gatineau,Former golf course off Bank Street - P17,OG13,2021-06-24,572,45.3381004333496,-75.6132965087891,0,0,0,0,1,15,85.44,0,0,0
Ontario,Ottawa-Gatineau,Former golf course off Bank Street - P18,OG13,2021-06-24,580,45.3385009765625,-75.6156005859375,0,0,0,0,2,10,92.72,0,0,0
Ontario,Ottawa-Gatineau,Former golf course off Bank Street - P19,OG13,2021-06-24,588,45.3376998901367,-75.6175994873047,0,1,0,0,0.5,10,91.68,1,1,0.005
Ontario,Ottawa-Gatineau,Former golf course off Bank Street - P20,OG13,2021-06-24,596,45.3359985351562,-75.6175994873047,0,0,0,0,0,30,35.52,0,0,0
Ontario,Ottawa-Gatineau,Former golf course off Bank Street - P21,OG13,2021-06-24,132,45.3378982543945,-75.6107025146484,0,0,0,0,1,25,78.16,0,0,0
Ontario,Ottawa-Gatineau,Former golf course off Bank Street - P22,OG13,2021-06-24,140,45.3380012512207,-75.6129989624023,0,0,0,0,0.5,50,71.92,0,0,0
Ontario,Ottawa-Gatineau,Former golf course off Bank Street - P23,OG13,2021-06-24,148,45.3384017944336,-75.6151962280273,0,0,0,0,1,40,72.96,0,0,0
Ontario,Ottawa-Gatineau,Former golf course off Bank Street - P24,OG13,2021-06-24,156,45.3380012512207,-75.6172027587891,0,0,0,0,1.5,25,75.04,0,0,0
Ontario,Ottawa-Gatineau,Former golf course off Bank Street - P25,OG13,2021-06-24,164,45.336498260498,-75.6174011230469,0,0,0,0,2,60,77.12,0,0,0
Ontario,Ottawa-Gatineau,Parc du marais de Touraine,OG14,2021-06-29,453,45.4962005615234,-75.7363967895508,0,0,0,0,1,20,91.68,0,0,0
Ontario,Ottawa-Gatineau,Parc du marais de Touraine,OG14,2021-06-29,461,45.494800567627,-75.7372970581055,0,0,0,0,1,85,91.68,0,0,0
Ontario,Ottawa-Gatineau,Parc du marais de Touraine,OG14,2021-06-29,469,45.4934997558594,-75.7352981567383,0,0,0,0,1,20,100,0,0,0
Ontario,Ottawa-Gatineau,Parc du marais de Touraine,OG14,2021-06-29,477,45.4925994873047,-75.7329025268555,0,0,0,0,0,65,0,0,0,0
Ontario,Ottawa-Gatineau,Parc du marais de Touraine,OG14,2021-06-29,485,45.4924011230469,-75.7310028076172,0,0,0,0,0,50,0,0,0,0
Ontario,Ottawa-Gatineau,Parc du marais de Touraine,OG14,2021-06-29,419,45.4962005615234,-75.7362976074219,0,0,0,0,2,45,100,0,0,0
Ontario,Ottawa-Gatineau,Parc du marais de Touraine,OG14,2021-06-29,427,45.494701385498,-75.7371978759766,0,0,0,0,1,35,96.88,0,0,0
Ontario,Ottawa-Gatineau,Parc du marais de Touraine,OG14,2021-06-29,435,45.4934997558594,-75.7351989746094,0,0,0,0,1,25,96.88,0,0,0
Ontario,Ottawa-Gatineau,Parc du marais de Touraine,OG14,2021-06-29,443,45.4925994873047,-75.7328033447266,0,0,0,0,0,25,75.04,0,0,0
Ontario,Ottawa-Gatineau,Parc du marais de Touraine,OG14,2021-06-29,451,45.4926986694336,-75.7313003540039,0,0,0,0,0,20,93.76,0,0,0
Ontario,Ottawa-Gatineau,Desjardins Park,OG15,2021-06-29,412,45.4440002441406,-75.7194976806641,0,0,0,0,0,50,0,0,0,0
Ontario,Ottawa-Gatineau,Desjardins Park,OG15,2021-06-29,420,45.4424018859863,-75.7221984863281,0,0,0,0,0,20,89.6,0,0,0
Ontario,Ottawa-Gatineau,Desjardins Park,OG15,2021-06-29,428,45.4421997070312,-75.7239990234375,0,0,0,0,0,40,87.52,0,0,0
Ontario,Ottawa-Gatineau,Desjardins Park,OG15,2021-06-29,436,45.4440994262695,-75.7230987548828,0,0,0,0,0,40,79.2,0,0,0
Ontario,Ottawa-Gatineau,Desjardins Park,OG15,2021-06-29,444,45.4457015991211,-75.7220993041992,0,0,0,0,0,40,100,0,0,0
Ontario,Ottawa-Gatineau,Desjardins Park,OG15,2021-06-29,378,45.4440002441406,-75.7193984985352,0,0,0,0,0,40,75.04,0,0,0
Ontario,Ottawa-Gatineau,Desjardins Park,OG15,2021-06-29,386,45.4422988891602,-75.7221984863281,0,0,0,0,0,45,89.6,0,0,0
Ontario,Ottawa-Gatineau,Desjardins Park,OG15,2021-06-29,394,45.4422988891602,-75.7239990234375,0,0,0,0,0,40,77.12,0,0,0
Ontario,Ottawa-Gatineau,Desjardins Park,OG15,2021-06-29,402,45.4441986083984,-75.7230987548828,0,0,0,0,1,50,64.8,0,0,0
Ontario,Ottawa-Gatineau,Desjardins Park,OG15,2021-06-29,410,45.44580078125,-75.7220993041992,0,0,0,0,1,60,58.4,0,0,0
Ontario,Ottawa-Gatineau,St.- Dominique Park,OG2,2021-06-29,380,45.4258995056152,-75.7539978027344,0,0,0,0,0,25,97.92,0,0,0
Ontario,Ottawa-Gatineau,St.- Dominique Park,OG2,2021-06-29,388,45.4269981384277,-75.7531967163086,0,0,0,0,1,20,100,0,0,0
Ontario,Ottawa-Gatineau,St.- Dominique Park,OG2,2021-06-29,396,45.4286003112793,-75.7527008056641,0,0,0,0,5,35,80.24,0,0,0
Ontario,Ottawa-Gatineau,St.- Dominique Park,OG2,2021-06-29,404,45.4300994873047,-75.7508010864258,0,0,0,0,6,30,100,0,0,0
Ontario,Ottawa-Gatineau,St.- Dominique Park,OG2,2021-06-29,412,45.429500579834,-75.7489013671875,0,0,0,0,3,20,100,0,0,0
Ontario,Ottawa-Gatineau,St.- Dominique Park,OG2,2021-06-29,383,45.4258995056152,-75.7540969848633,0,0,0,0,0,10,94.8,0,0,0
Ontario,Ottawa-Gatineau,St.- Dominique Park,OG2,2021-06-29,391,45.4272003173828,-75.7531967163086,0,0,0,0,0,10,78.16,0,0,0
Ontario,Ottawa-Gatineau,St.- Dominique Park,OG2,2021-06-29,399,45.4286003112793,-75.7527008056641,0,0,0,0,2,15,88.56,0,0,0
Ontario,Ottawa-Gatineau,St.- Dominique Park,OG2,2021-06-29,407,45.4299011230469,-75.7511978149414,0,0,0,0,4,25,92.72,0,0,0
Ontario,Ottawa-Gatineau,St.- Dominique Park,OG2,2021-06-29,415,45.4296989440918,-75.7492980957031,0,0,0,0,3,30,100,0,0,0
Ontario,Ottawa-Gatineau,Gatineau Park – secteur Chelsea,OG3,2021-06-29,494,45.5069007873535,-75.8159027099609,0,0,0,0,0,35,75.04,0,0,0
Ontario,Ottawa-Gatineau,Gatineau Park – secteur Chelsea,OG3,2021-06-29,502,45.5080986022949,-75.8164978027344,0,0,0,0,0,20,0,0,0,0
Ontario,Ottawa-Gatineau,Gatineau Park – secteur Chelsea,OG3,2021-06-29,510,45.5093994140625,-75.8177032470703,0,0,0,0,3,60,95.84,0,0,0
Ontario,Ottawa-Gatineau,Gatineau Park – secteur Chelsea,OG3,2021-06-29,518,45.5098991394043,-75.8162002563477,0,0,0,0,1,35,93.76,0,0,0
Ontario,Ottawa-Gatineau,Gatineau Park – secteur Chelsea,OG3,2021-06-29,526,45.5106010437012,-75.8141021728516,0,0,0,0,1,40,100,0,0,0
Ontario,Ottawa-Gatineau,Gatineau Park – secteur Chelsea,OG3,2021-06-29,460,45.5069007873535,-75.815803527832,0,0,0,0,0,25,87.52,0,0,0
Ontario,Ottawa-Gatineau,Gatineau Park – secteur Chelsea,OG3,2021-06-29,468,45.5080986022949,-75.8162002563477,0,0,0,0,1,20,96.88,0,0,0
Ontario,Ottawa-Gatineau,Gatineau Park – secteur Chelsea,OG3,2021-06-29,476,45.5096015930176,-75.817497253418,0,0,0,0,2,30,98.96,0,0,0
Ontario,Ottawa-Gatineau,Gatineau Park – secteur Chelsea,OG3,2021-06-29,484,45.5102996826172,-75.8154983520508,0,0,0,0,1,35,100,0,0,0
Ontario,Ottawa-Gatineau,Gatineau Park – secteur Chelsea,OG3,2021-06-29,492,45.5101013183594,-75.8135986328125,0,0,0,0,3,45,100,0,0,0
Ontario,Ottawa-Gatineau,Britannia Conservation Area,OG4,2021-06-25,605,45.3684997558594,-75.7945022583008,0,0,0,0,1,20,83.36,0,0,0
Ontario,Ottawa-Gatineau,Britannia Conservation Area,OG4,2021-06-25,613,45.3686981201172,-75.7959976196289,0,0,0,0,0,15,75.04,0,0,0
Ontario,Ottawa-Gatineau,Britannia Conservation Area,OG4,2021-06-25,621,45.3704986572266,-75.7967987060547,0,0,0,0,1,20,95.84,0,0,0
Ontario,Ottawa-Gatineau,Britannia Conservation Area,OG4,2021-06-25,629,45.3720016479492,-75.7974014282227,0,0,0,0,1,50,86.48,0,0,0
Ontario,Ottawa-Gatineau,Britannia Conservation Area,OG4,2021-06-25,637,45.3731994628906,-75.7973022460938,0,0,0,0,0,30,87.52,0,0,0
Ontario,Ottawa-Gatineau,Britannia Conservation Area,OG4,2021-06-25,173,45.3684997558594,-75.7941970825195,0,0,0,0,2,10,22,0,0,0
Ontario,Ottawa-Gatineau,Britannia Conservation Area,OG4,2021-06-25,181,45.3684005737305,-75.7960968017578,0,0,0,0,2,30,66.72,0,0,0
Ontario,Ottawa-Gatineau,Britannia Conservation Area,OG4,2021-06-25,189,45.3702011108398,-75.7964019775391,0,0,0,0,1.5,90,94.8,0,0,0
Ontario,Ottawa-Gatineau,Britannia Conservation Area,OG4,2021-06-25,197,45.3714981079102,-75.7972030639648,0,0,0,0,2.3,20,97.92,0,0,0
Ontario,Ottawa-Gatineau,Britannia Conservation Area,OG4,2021-06-25,205,45.3726997375488,-75.7975997924805,0,0,0,0,0.8,30,91.68,0,0,0
Ontario,Ottawa-Gatineau,South March Conservation Forest,OG5,2021-06-22,400,45.3440017700195,-75.9461975097656,6,1,0,0,2,10,89.6,7,1,0.035
Ontario,Ottawa-Gatineau,South March Conservation Forest,OG5,2021-06-22,408,45.3432006835938,-75.9440994262695,0,2,0,1,2,15,81.28,3,1,0.015
Ontario,Ottawa-Gatineau,South March Conservation Forest,OG5,2021-06-22,416,45.3418998718262,-75.9438018798828,0,0,0,0,1,15,87.52,0,0,0
Ontario,Ottawa-Gatineau,South March Conservation Forest,OG5,2021-06-22,424,45.3401985168457,-75.9427032470703,0,2,1,0,1,12.5,77.12,3,1,0.015
Ontario,Ottawa-Gatineau,South March Conservation Forest,OG5,2021-06-22,432,45.3386993408203,-75.9425964355469,0,5,2,0,2,20,74,7,1,0.035
Ontario,Ottawa-Gatineau,South March Conservation Forest,OG5,2021-06-22,39,45.3441009521484,-75.9443969726562,0,1,0,0,3,10,84.4,1,1,0.005
Ontario,Ottawa-Gatineau,South March Conservation Forest,OG5,2021-06-22,47,45.342700958252,-75.9429016113281,0,3,0,0,0.5,10,86.48,3,1,0.015
Ontario,Ottawa-Gatineau,South March Conservation Forest,OG5,2021-06-22,55,45.3418998718262,-75.9423980712891,0,0,0,0,1,15,75.04,0,0,0
Ontario,Ottawa-Gatineau,South March Conservation Forest,OG5,2021-06-22,63,45.3408012390137,-75.9411010742188,0,2,0,0,1,20,87.52,2,1,0.01
Ontario,Ottawa-Gatineau,South March Conservation Forest,OG5,2021-06-22,71,45.3398017883301,-75.9402008056641,0,2,0,1,3,27.5,82.32,3,1,0.015
Ontario,Ottawa-Gatineau,Shirley’s Bay,OG6,2021-06-22,359,45.3629989624023,-75.8788986206055,0,0,0,0,0,25,34.48,0,0,0
Ontario,Ottawa-Gatineau,Shirley’s Bay,OG6,2021-06-22,367,45.3647994995117,-75.879997253418,0,1,0,0,1,50,41.76,1,1,0.005
Ontario,Ottawa-Gatineau,Shirley’s Bay,OG6,2021-06-22,375,45.3653984069824,-75.8812026977539,0,0,0,0,0,50,2.24,0,0,0
Ontario,Ottawa-Gatineau,Shirley’s Bay,OG6,2021-06-22,383,45.363899230957,-75.8806991577148,0,0,0,0,1,15,90.64,0,0,0
Ontario,Ottawa-Gatineau,Shirley’s Bay,OG6,2021-06-22,391,45.3638000488281,-75.8825988769531,0,0,0,0,1,20,44.88,0,0,0
Ontario,Ottawa-Gatineau,Shirley’s Bay,OG6,2021-06-22,9,45.3633003234863,-75.8778991699219,0,0,0,0,0,20,0.16,0,0,0
Ontario,Ottawa-Gatineau,Shirley’s Bay,OG6,2021-06-22,17,45.364200592041,-75.8795013427734,0,0,0,0,0,35,87.52,0,0,0
Ontario,Ottawa-Gatineau,Shirley’s Bay,OG6,2021-06-22,25,45.364200592041,-75.8815994262695,0,0,0,0,0,40,45.92,0,0,0
Ontario,Ottawa-Gatineau,Shirley’s Bay,OG6,2021-06-22,33,45.3648986816406,-75.8813018798828,0,0,0,1,1,20,69.84,1,1,0.005
Ontario,Ottawa-Gatineau,Shirley’s Bay,OG6,2021-06-22,41,45.3644981384277,-75.8797988891602,0,0,0,0,1,20,61.52,0,0,0
Ontario,Ottawa-Gatineau,Black Rapids Creek,OG7,2021-06-30,422,45.3246002197266,-75.6921005249023,0,0,0,0,3,25,100,0,0,0
Ontario,Ottawa-Gatineau,Black Rapids Creek,OG7,2021-06-30,430,45.3233985900879,-75.6931991577148,0,0,0,0,2,35,100,0,0,0
Ontario,Ottawa-Gatineau,Black Rapids Creek,OG7,2021-06-30,438,45.3222999572754,-75.6923980712891,0,0,0,0,1,15,98.96,0,0,0
Ontario,Ottawa-Gatineau,Black Rapids Creek,OG7,2021-06-30,446,45.3230018615723,-75.6918029785156,0,0,0,0,4,30,100,0,0,0
Ontario,Ottawa-Gatineau,Black Rapids Creek,OG7,2021-06-30,454,45.3227996826172,-75.6911010742188,0,0,0,0,3,20,100,0,0,0
Ontario,Ottawa-Gatineau,Black Rapids Creek,OG7,2021-06-30,463,45.3242988586426,-75.6919021606445,0,0,0,0,1,15,91.68,0,0,0
Ontario,Ottawa-Gatineau,Black Rapids Creek,OG7,2021-06-30,471,45.3233985900879,-75.6930999755859,0,0,0,0,1,15,100,0,0,0
Ontario,Ottawa-Gatineau,Black Rapids Creek,OG7,2021-06-30,479,45.3222999572754,-75.6923980712891,0,0,0,0,1,10,96.88,0,0,0
Ontario,Ottawa-Gatineau,Black Rapids Creek,OG7,2021-06-30,487,45.3230018615723,-75.6917037963867,0,0,0,0,1,15,100,0,0,0
Ontario,Ottawa-Gatineau,Black Rapids Creek,OG7,2021-06-30,495,45.3226013183594,-75.6911010742188,0,0,0,0,2,30,100,0,0,0
Ontario,Ottawa-Gatineau,Mer Bleue Bog,OG8,2021-06-23,482,45.3905982971191,-75.5503005981445,0,1,0,0,1,70,90.64,1,1,0.005
Ontario,Ottawa-Gatineau,Mer Bleue Bog,OG8,2021-06-23,490,45.3894996643066,-75.5490036010742,0,0,0,0,0,40,35.52,0,0,0
Ontario,Ottawa-Gatineau,Mer Bleue Bog,OG8,2021-06-23,498,45.388500213623,-75.5474014282227,0,0,0,0,3,10,33.44,0,0,0
Ontario,Ottawa-Gatineau,Mer Bleue Bog,OG8,2021-06-23,506,45.388500213623,-75.5453033447266,0,0,0,0,1,10,90.64,0,0,0
Ontario,Ottawa-Gatineau,Mer Bleue Bog,OG8,2021-06-23,514,45.3883018493652,-75.5429000854492,0,0,0,0,1,10,76.08,0,0,0
Ontario,Ottawa-Gatineau,Mer Bleue Bog,OG8,2021-06-23,50,45.3905982971191,-75.5503005981445,0,0,0,0,1,50,84.4,0,0,0
Ontario,Ottawa-Gatineau,Mer Bleue Bog,OG8,2021-06-23,58,45.3895988464355,-75.5490036010742,0,0,0,0,0,50,70.88,0,0,0
Ontario,Ottawa-Gatineau,Mer Bleue Bog,OG8,2021-06-23,66,45.388500213623,-75.5474014282227,0,0,0,0,2,15,85.44,0,0,0
Ontario,Ottawa-Gatineau,Mer Bleue Bog,OG8,2021-06-23,74,45.388500213623,-75.5453033447266,0,0,0,0,2,15,90.64,0,0,0
Ontario,Ottawa-Gatineau,Mer Bleue Bog,OG8,2021-06-23,82,45.3883018493652,-75.5429992675781,0,0,0,0,0,20,65.68,0,0,0
Ontario,Ottawa-Gatineau,Beacon Hill,OG9,2021-06-23,441,45.4623985290527,-75.6278991699219,0,0,0,0,1,70,85.44,0,0,0
Ontario,Ottawa-Gatineau,Beacon Hill,OG9,2021-06-23,449,45.4622001647949,-75.6303024291992,0,0,0,0,1,30,68.8,0,0,0
Ontario,Ottawa-Gatineau,Beacon Hill,OG9,2021-06-23,457,45.4630012512207,-75.6317977905273,0,0,0,0,0,50,87.52,0,0,0
Ontario,Ottawa-Gatineau,Beacon Hill,OG9,2021-06-23,465,45.4631996154785,-75.6293029785156,0,0,0,0,0.5,70,89.6,0,0,0
Ontario,Ottawa-Gatineau,Beacon Hill,OG9,2021-06-23,473,45.4627990722656,-75.6277008056641,0,0,0,0,2,65,88.56,0,0,0
Ontario,Ottawa-Gatineau,Beacon Hill,OG9,2021-06-23,9,45.4625015258789,-75.6278991699219,0,0,0,0,1.5,60,75.04,0,0,0
Ontario,Ottawa-Gatineau,Beacon Hill,OG9,2021-06-23,17,45.4622001647949,-75.6302032470703,0,0,0,0,0.5,35,59.44,0,0,0
Ontario,Ottawa-Gatineau,Beacon Hill,OG9,2021-06-23,25,45.4630012512207,-75.6316986083984,0,0,0,0,0,60,72.96,0,0,0
Ontario,Ottawa-Gatineau,Beacon Hill,OG9,2021-06-23,33,45.4631004333496,-75.6295013427734,0,1,0,0,1,70,78.16,1,1,0.005
Ontario,Ottawa-Gatineau,Beacon Hill,OG9,2021-06-23,41,45.4627990722656,-75.6277008056641,0,0,0,0,0.25,30,75.04,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2022-06-20,8,44.8669013977051,-77.0243988037109,,,1,,0,2,84.4,1,1,0.005
ON,Kingston,Kashwakamak Lake,KG1,2022-06-20,16,44.8671989440918,-77.0226974487305,,,,,1.5,2,80.2,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2022-06-20,24,44.8675003051758,-77.0210037231445,,,,,1,3,51.1,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2022-06-20,32,44.8676986694336,-77.0193023681641,,,,,1,3,79.2,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2022-06-20,40,44.8683013916016,-77.0175018310547,,,,,1,3,73,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2022-06-20,48,44.8669013977051,-77.0244979858398,,,,,0,30,75,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2022-06-20,56,44.8671989440918,-77.0225982666016,,,,,1,10,94.8,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2022-06-20,64,44.8675994873047,-77.0205001831055,,,,,1,10,97.9,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2022-06-20,72,44.8680000305176,-77.0184020996094,,,,,0,10,77.1,0,0,0
ON,Kingston,Kashwakamak Lake,KG1,2022-06-20,80,44.8689002990723,-77.015998840332,,,,,1,10,89.6,0,0,0
ON,Kingston,Channelview Park,KG2,2022-06-19,8,44.2807998657227,-76.3318023681641,,1,,,1,20,100,1,1,0.005
ON,Kingston,Channelview Park,KG2,2022-06-19,16,44.2803001403809,-76.3329010009766,,3,1,,2,30,100,4,1,0.02
ON,Kingston,Channelview Park,KG2,2022-06-19,24,44.280101776123,-76.3347015380859,,1,1,,1,15,100,2,1,0.01
ON,Kingston,Channelview Park,KG2,2022-06-19,32,44.2804985046387,-76.334602355957,,3,1,,3,20,100,4,1,0.02
ON,Kingston,Channelview Park,KG2,2022-06-19,40,44.2806015014648,-76.3326034545898,,1,1,,2,15,100,2,1,0.01
ON,Kingston,Channelview Park,KG2,2022-06-19,48,44.2811012268066,-76.3314971923828,,,1,,0,7,79.2,1,1,0.005
ON,Kingston,Channelview Park,KG2,2022-06-19,56,44.2817993164062,-76.3336029052734,,,,,0.5,3,0,0,0,0
ON,Kingston,Channelview Park,KG2,2022-06-19,64,44.282901763916,-76.3314971923828,,,,,0.5,4,0,0,0,0
ON,Kingston,Channelview Park,KG2,2022-06-19,72,44.2812004089355,-76.3304977416992,,,,,0,9,91.7,0,0,0
ON,Kingston,Channelview Park,KG2,2022-06-19,80,44.2820014953613,-76.3287963867188,,,,,0,2,83.4,0,0,0
ON,Kingston,Little Cataraqui Creek,KG3,2022-06-19,8,44.2855987548828,-76.5103988647461,,11,2,,0,10,56,13,1,0.065
ON,Kingston,Little Cataraqui Creek,KG3,2022-06-19,16,44.2868003845215,-76.5105972290039,,6,,,0,10,63,6,1,0.03
ON,Kingston,Little Cataraqui Creek,KG3,2022-06-19,24,44.288200378418,-76.5105972290039,,3,,,0,10,20,3,1,0.015
ON,Kingston,Little Cataraqui Creek,KG3,2022-06-19,32,44.2896003723145,-76.5101013183594,,,,,0,10,40,0,0,0
ON,Kingston,Little Cataraqui Creek,KG3,2022-06-19,40,44.2868995666504,-76.5094985961914,,1,1,,0,10,60,2,1,0.01
ON,Kingston,Little Cataraqui Creek,KG3,2022-06-19,48,44.2858009338379,-76.5109024047852,,,,,0,10,87.5,0,0,0
ON,Kingston,Little Cataraqui Creek,KG3,2022-06-19,56,44.2873992919922,-76.511100769043,,5,,,0,10,78.1,5,1,0.025
ON,Kingston,Little Cataraqui Creek,KG3,2022-06-19,64,44.2890014648438,-76.5098037719727,,4,,,0,20,0,4,1,0.02
ON,Kingston,Little Cataraqui Creek,KG3,2022-06-19,72,44.2873992919922,-76.5098037719727,,,,,1,20,0,0,0,0
ON,Kingston,Little Cataraqui Creek,KG3,2022-06-19,80,44.285400390625,-76.5098037719727,,,,,1,10,0,0,0,0
ON,Kingston,Lake Opinicon (QUBS),KG4,2022-06-20,8,44.5685005187988,-76.323600769043,,10,1,,3,30,100,11,1,0.055
ON,Kingston,Lake Opinicon (QUBS),KG4,2022-06-20,16,44.5691986083984,-76.3218994140625,,8,,,2,20,100,8,1,0.04
ON,Kingston,Lake Opinicon (QUBS),KG4,2022-06-20,24,44.567699432373,-76.3225021362305,,6,,,1,20,100,6,1,0.03
ON,Kingston,Lake Opinicon (QUBS),KG4,2022-06-20,32,44.5667991638184,-76.3239974975586,,,,,2,15,0,0,0,0
ON,Kingston,Lake Opinicon (QUBS),KG4,2022-06-20,40,44.567798614502,-76.3249969482422,,,,,2,20,10,0,0,0
